,comicID,x1,x2,gmmCluster,url
1060,1061,-14.914537,61.791492,0,https://xkcd.com/1061/
925,926,21.058764,-26.180555,0,https://xkcd.com/926/
103,104,40.163456,-43.953964,0,https://xkcd.com/104/
1398,1399,-21.372675,7.9745393,0,https://xkcd.com/1399/
25,26,35.909523,11.478607,0,https://xkcd.com/26/
467,468,24.175491,29.317648,0,https://xkcd.com/468/
862,863,35.712635,-28.852076,0,https://xkcd.com/863/
468,469,38.040665,26.543716,0,https://xkcd.com/469/
1266,1267,-27.386076,-24.043465,0,https://xkcd.com/1267/
591,592,28.355644,-14.73027,0,https://xkcd.com/592/
800,801,-24.235636,-14.260802,0,https://xkcd.com/801/
1119,1120,11.464939,-42.313618,0,https://xkcd.com/1120/
1294,1295,-7.5602775,-1.2229931,0,https://xkcd.com/1295/
1902,1903,4.1669416,-51.488132,0,https://xkcd.com/1903/
544,545,-29.521254,49.76076,0,https://xkcd.com/545/
1512,1513,22.705736,-7.0767326,0,https://xkcd.com/1513/
1228,1229,4.553904,9.250797,0,https://xkcd.com/1229/
1464,1465,-33.479713,23.42119,0,https://xkcd.com/1465/
1431,1432,3.2979672,41.955746,0,https://xkcd.com/1432/
1457,1458,4.4751964,43.77014,0,https://xkcd.com/1458/
356,357,20.789999,-11.8447,0,https://xkcd.com/357/
979,980,-43.99966,17.250525,0,https://xkcd.com/980/
316,317,20.279482,-23.095049,0,https://xkcd.com/317/
385,386,29.622929,-10.81644,0,https://xkcd.com/386/
1646,1647,-3.290716,30.481386,0,https://xkcd.com/1647/
1008,1009,34.969,-3.2522643,0,https://xkcd.com/1009/
1495,1496,34.906982,-47.46984,0,https://xkcd.com/1496/
990,991,14.436837,8.587448,0,https://xkcd.com/991/
359,360,22.46561,-42.519306,0,https://xkcd.com/360/
1915,1916,5.964819,63.071156,0,https://xkcd.com/1916/
996,997,30.856562,16.236298,0,https://xkcd.com/997/
1224,1225,-59.956245,1.869312,0,https://xkcd.com/1225/
364,365,39.153057,-41.847706,0,https://xkcd.com/365/
637,638,-29.993067,5.7024026,0,https://xkcd.com/638/
927,928,-47.73788,-22.572458,0,https://xkcd.com/928/
280,281,42.095955,13.531754,0,https://xkcd.com/281/
279,280,42.026237,7.510369,0,https://xkcd.com/280/
1159,1160,-8.75391,16.112726,0,https://xkcd.com/1160/
91,92,36.582287,-49.09854,0,https://xkcd.com/92/
456,457,13.61191,18.294043,0,https://xkcd.com/457/
664,665,10.252491,14.959279,0,https://xkcd.com/665/
788,789,-16.152254,2.8636603,0,https://xkcd.com/789/
1947,1948,40.639046,-39.48642,0,https://xkcd.com/1948/
1580,1581,-33.074768,-25.109608,0,https://xkcd.com/1581/
2010,2011,-39.848946,30.977608,0,https://xkcd.com/2011/
1630,1631,-20.441288,36.396553,0,https://xkcd.com/1631/
1991,1992,-20.590954,46.28529,0,https://xkcd.com/1992/
1006,1007,-36.157974,48.180683,0,https://xkcd.com/1007/
1602,1603,-42.42657,-21.090462,0,https://xkcd.com/1603/
1200,1201,12.535772,43.983036,0,https://xkcd.com/1201/
1612,1613,-30.29152,27.08418,0,https://xkcd.com/1613/
583,584,3.543698,6.70048,0,https://xkcd.com/584/
443,444,-23.720348,-16.66461,0,https://xkcd.com/444/
1373,1374,57.216946,3.551192,0,https://xkcd.com/1374/
2006,2007,-57.069496,17.771486,0,https://xkcd.com/2007/
1901,1902,-40.51587,23.628277,0,https://xkcd.com/1902/
7,8,-49.527504,-15.227925,0,https://xkcd.com/8/
1548,1549,-33.529655,21.68328,0,https://xkcd.com/1549/
993,994,-8.40077,5.2111044,0,https://xkcd.com/994/
1933,1934,-31.184572,22.69101,0,https://xkcd.com/1934/
900,901,-30.047342,28.64447,0,https://xkcd.com/901/
459,460,25.598,-7.747459,0,https://xkcd.com/460/
597,598,-27.826988,-8.48858,0,https://xkcd.com/598/
1161,1162,-22.714403,41.11148,0,https://xkcd.com/1162/
1893,1894,-15.662561,-15.0894785,0,https://xkcd.com/1894/
1499,1500,-39.806156,24.095608,0,https://xkcd.com/1500/
772,773,-18.043657,33.482216,0,https://xkcd.com/773/
139,140,-34.92808,-7.155171,0,https://xkcd.com/140/
1215,1216,43.71166,-22.270447,0,https://xkcd.com/1216/
1270,1271,-33.027138,18.018581,0,https://xkcd.com/1271/
1550,1551,5.525983,58.48626,0,https://xkcd.com/1551/
954,955,36.24495,-29.509365,0,https://xkcd.com/955/
1925,1926,25.055191,-6.247688,0,https://xkcd.com/1926/
586,587,-26.858284,-20.17471,0,https://xkcd.com/587/
1405,1406,-10.698296,53.923824,0,https://xkcd.com/1406/
1132,1133,-30.150166,27.905542,0,https://xkcd.com/1133/
850,851,-12.492406,45.861553,0,https://xkcd.com/851/
822,823,-15.025939,2.938916,0,https://xkcd.com/823/
1658,1659,-20.544708,-12.261137,0,https://xkcd.com/1659/
948,949,46.133316,-30.167162,0,https://xkcd.com/949/
1576,1577,-46.106045,34.88057,0,https://xkcd.com/1577/
1679,1680,-40.174095,-15.839491,0,https://xkcd.com/1680/
1218,1219,-24.089613,-3.2306662,0,https://xkcd.com/1219/
1643,1644,-25.946127,-7.3822393,0,https://xkcd.com/1644/
255,256,15.27979,56.359783,0,https://xkcd.com/256/
766,767,32.382866,-48.28387,0,https://xkcd.com/767/
1763,1764,-8.174071,13.934289,0,https://xkcd.com/1764/
756,757,17.184355,-32.579998,0,https://xkcd.com/757/
1870,1871,4.9268265,-53.620495,0,https://xkcd.com/1871/
1179,1180,-5.0473466,16.348684,0,https://xkcd.com/1180/
1370,1371,-6.5795884,5.3640037,0,https://xkcd.com/1371/
1614,1615,-8.746982,-19.183704,0,https://xkcd.com/1615/
1202,1203,12.44487,23.940405,0,https://xkcd.com/1203/
205,206,24.161867,-41.993496,0,https://xkcd.com/206/
1672,1673,-53.680336,-6.900918,0,https://xkcd.com/1673/
1271,1272,36.572342,31.567398,0,https://xkcd.com/1272/
153,154,-9.107103,-39.117588,0,https://xkcd.com/154/
495,496,26.943243,-40.694057,0,https://xkcd.com/496/
1543,1544,39.558502,-5.500078,0,https://xkcd.com/1544/
821,822,22.609104,-25.964872,0,https://xkcd.com/822/
134,135,-0.19322324,13.507973,0,https://xkcd.com/135/
254,255,-1.427292,-33.714012,0,https://xkcd.com/255/
1845,1846,-27.613262,-22.84678,0,https://xkcd.com/1846/
700,701,37.07862,-36.922455,0,https://xkcd.com/701/
417,418,-48.728333,31.35711,0,https://xkcd.com/418/
1984,1985,-9.296468,-3.1318564,0,https://xkcd.com/1985/
705,706,20.093115,-25.020338,0,https://xkcd.com/706/
989,990,6.8960443,-51.05825,0,https://xkcd.com/990/
698,699,35.41809,-41.23734,0,https://xkcd.com/699/
1369,1370,31.57056,-36.09805,0,https://xkcd.com/1370/
1778,1779,35.702072,-26.028938,0,https://xkcd.com/1779/
1805,1806,9.350091,-14.029562,0,https://xkcd.com/1806/
740,741,-26.882246,-6.456259,0,https://xkcd.com/741/
162,163,21.992899,-30.434372,0,https://xkcd.com/163/
163,164,40.160126,-42.515274,0,https://xkcd.com/164/
1481,1482,22.88613,31.569624,0,https://xkcd.com/1482/
1968,1969,-16.919912,25.109825,0,https://xkcd.com/1969/
168,169,20.584146,-38.192684,0,https://xkcd.com/169/
594,595,-5.877357,-19.248407,0,https://xkcd.com/595/
1315,1316,38.646355,11.89777,0,https://xkcd.com/1316/
1532,1533,2.000579,-51.823727,0,https://xkcd.com/1533/
208,209,-2.3366246,-45.672115,0,https://xkcd.com/209/
1344,1345,30.703348,-25.699553,0,https://xkcd.com/1345/
906,907,2.2296956,53.923504,0,https://xkcd.com/907/
222,223,35.470932,-43.340244,0,https://xkcd.com/223/
1753,1754,-60.266926,-8.023464,0,https://xkcd.com/1754/
409,410,-43.96019,8.913213,0,https://xkcd.com/410/
1835,1836,-2.5081513,34.78934,0,https://xkcd.com/1836/
112,113,4.4383063,35.29066,0,https://xkcd.com/113/
818,819,19.669668,10.634229,0,https://xkcd.com/819/
820,821,15.022247,7.3193026,0,https://xkcd.com/821/
411,412,-54.34458,-13.061201,0,https://xkcd.com/412/
1745,1746,20.410662,-23.875172,0,https://xkcd.com/1746/
1604,1605,9.105573,-43.40344,0,https://xkcd.com/1605/
549,550,32.48752,10.569932,0,https://xkcd.com/550/
497,498,10.867771,9.935266,0,https://xkcd.com/498/
1098,1099,5.0818963,-54.303043,0,https://xkcd.com/1099/
198,199,-50.172947,4.037156,0,https://xkcd.com/199/
868,869,58.700165,-19.771458,0,https://xkcd.com/869/
953,954,-18.260612,-4.8158135,0,https://xkcd.com/954/
936,937,35.465263,38.62088,0,https://xkcd.com/937/
1321,1322,4.576319,-45.8239,0,https://xkcd.com/1322/
347,348,46.815907,3.7114275,0,https://xkcd.com/348/
1749,1750,-0.1758191,66.820816,0,https://xkcd.com/1750/
574,575,46.946995,5.877508,0,https://xkcd.com/575/
490,491,45.95121,14.85006,0,https://xkcd.com/491/
916,917,41.83575,6.4897795,0,https://xkcd.com/917/
682,683,-31.159891,-12.469963,0,https://xkcd.com/683/
192,193,21.930569,2.7554438,0,https://xkcd.com/193/
650,651,26.921913,-23.421194,0,https://xkcd.com/651/
350,351,11.878517,10.82099,0,https://xkcd.com/351/
1692,1693,-29.90589,-28.416489,1,https://xkcd.com/1693/
845,846,2.1101673,-29.166912,1,https://xkcd.com/846/
169,170,53.051857,-14.391276,1,https://xkcd.com/170/
806,807,53.772503,-35.896595,1,https://xkcd.com/807/
815,816,3.2819324,0.36251524,1,https://xkcd.com/816/
58,59,52.385674,-34.1628,1,https://xkcd.com/59/
570,571,-21.690008,-15.3064995,1,https://xkcd.com/571/
1641,1642,-17.214914,17.435074,1,https://xkcd.com/1642/
1626,1627,-26.569548,-8.733278,1,https://xkcd.com/1627/
373,374,-32.59455,-31.675173,1,https://xkcd.com/374/
834,835,-30.666323,-17.560814,1,https://xkcd.com/835/
1974,1975,-21.544493,20.632772,1,https://xkcd.com/1975/
1909,1910,-33.425755,-27.59724,1,https://xkcd.com/1910/
1856,1857,41.344364,-7.7603197,1,https://xkcd.com/1857/
1743,1744,-39.621582,-11.353617,1,https://xkcd.com/1744/
26,27,-37.616016,-6.5357237,1,https://xkcd.com/27/
931,932,-35.199245,-19.659584,1,https://xkcd.com/932/
50,51,-29.204023,-5.770478,1,https://xkcd.com/51/
950,951,-12.368656,-20.539656,1,https://xkcd.com/951/
882,883,-22.879484,-23.980776,1,https://xkcd.com/883/
1904,1905,-20.632381,-40.56761,1,https://xkcd.com/1905/
446,447,40.41569,-14.777948,1,https://xkcd.com/447/
1667,1668,4.5469875,-14.618969,1,https://xkcd.com/1668/
74,75,47.414837,1.7574608,1,https://xkcd.com/75/
774,775,50.736042,-7.015975,1,https://xkcd.com/775/
681,682,-34.884186,-14.714256,1,https://xkcd.com/682/
646,647,-29.022186,-36.047768,1,https://xkcd.com/647/
1757,1758,-24.250679,-7.387017,1,https://xkcd.com/1758/
1402,1403,-24.906256,-19.65499,1,https://xkcd.com/1403/
1819,1820,-25.650402,-5.2710876,1,https://xkcd.com/1820/
1116,1117,2.0564492,-54.415478,1,https://xkcd.com/1117/
39,40,-42.63999,-18.659487,1,https://xkcd.com/40/
1859,1860,51.097713,-32.810722,1,https://xkcd.com/1860/
1211,1212,53.312805,4.7859383,1,https://xkcd.com/1212/
832,833,44.461197,-14.010737,1,https://xkcd.com/833/
735,736,-15.79115,-28.970997,1,https://xkcd.com/736/
1057,1058,9.5314245,-7.659089,1,https://xkcd.com/1058/
465,466,-26.06224,-14.331565,1,https://xkcd.com/466/
142,143,-32.03643,-35.60341,1,https://xkcd.com/143/
2014,2015,47.54022,-42.50692,1,https://xkcd.com/2015/
1298,1299,-37.92716,50.02462,1,https://xkcd.com/1299/
609,610,-10.245881,-11.36564,1,https://xkcd.com/610/
199,200,-5.151124,-29.482096,1,https://xkcd.com/200/
342,343,26.16827,27.240616,1,https://xkcd.com/343/
94,95,11.802838,18.452255,1,https://xkcd.com/95/
1817,1818,-0.9740106,-25.395203,1,https://xkcd.com/1818/
1691,1692,-12.357803,55.86825,1,https://xkcd.com/1692/
582,583,42.06349,11.772814,1,https://xkcd.com/583/
901,902,-4.655259,47.898247,1,https://xkcd.com/902/
129,130,26.35641,26.81143,1,https://xkcd.com/130/
351,352,37.760242,13.695972,1,https://xkcd.com/352/
847,848,12.998241,7.9017935,1,https://xkcd.com/848/
2009,2010,-2.305128,35.102516,1,https://xkcd.com/2010/
295,296,27.454844,17.796171,1,https://xkcd.com/296/
403,404,-8.723025,56.20145,1,https://xkcd.com/404/
636,637,41.655453,12.741301,1,https://xkcd.com/637/
1664,1665,7.7948318,41.327446,1,https://xkcd.com/1665/
1024,1025,26.428078,7.8058233,1,https://xkcd.com/1025/
649,650,20.596535,19.616413,1,https://xkcd.com/650/
1465,1466,44.634872,11.883595,1,https://xkcd.com/1466/
662,663,33.528282,20.33568,1,https://xkcd.com/663/
1801,1802,0.14899492,-9.00617,1,https://xkcd.com/1802/
1247,1248,31.670473,4.5317087,1,https://xkcd.com/1248/
49,50,8.706763,-32.04183,1,https://xkcd.com/50/
930,931,-8.045666,-10.04138,1,https://xkcd.com/931/
36,37,14.963583,-8.51989,1,https://xkcd.com/37/
1557,1558,-10.99735,-22.64288,1,https://xkcd.com/1558/
1552,1553,2.6163938,-34.2972,1,https://xkcd.com/1553/
1950,1951,-7.5407047,-33.410957,1,https://xkcd.com/1951/
37,38,21.128681,-12.912209,1,https://xkcd.com/38/
1421,1422,-0.9763154,-45.977737,1,https://xkcd.com/1422/
1073,1074,33.82153,-2.0033658,1,https://xkcd.com/1074/
1087,1088,3.703595,-52.29874,1,https://xkcd.com/1088/
1640,1641,22.008928,6.263901,1,https://xkcd.com/1641/
1520,1521,8.438195,14.981441,1,https://xkcd.com/1521/
1470,1471,23.079159,4.195128,1,https://xkcd.com/1471/
1807,1808,13.048754,-15.55713,1,https://xkcd.com/1808/
1850,1851,3.1687782,21.75959,1,https://xkcd.com/1851/
1139,1140,0.26891038,41.94777,1,https://xkcd.com/1140/
220,221,-13.932156,55.236824,1,https://xkcd.com/221/
1205,1206,27.353268,4.493595,1,https://xkcd.com/1206/
1636,1637,-32.960197,-2.1335468,1,https://xkcd.com/1637/
717,718,-11.971595,50.67891,1,https://xkcd.com/718/
241,242,19.33012,22.024399,1,https://xkcd.com/242/
1326,1327,9.0145035,38.44582,1,https://xkcd.com/1327/
73,74,-44.44411,34.076355,1,https://xkcd.com/74/
372,373,-26.322147,27.330015,1,https://xkcd.com/373/
1287,1288,-1.6818852,67.27927,1,https://xkcd.com/1288/
1282,1283,7.7956305,46.43111,1,https://xkcd.com/1283/
1511,1512,6.282381,44.291786,1,https://xkcd.com/1512/
830,831,1.7375749,-55.254074,1,https://xkcd.com/831/
1105,1106,7.1489773,37.80715,1,https://xkcd.com/1106/
915,916,-20.583813,46.536037,1,https://xkcd.com/916/
572,573,-0.35100532,-19.116892,1,https://xkcd.com/573/
1234,1235,-36.87093,50.018078,1,https://xkcd.com/1235/
502,503,-38.323856,39.375076,1,https://xkcd.com/503/
1212,1213,-30.832508,38.38821,1,https://xkcd.com/1213/
843,844,-26.16215,47.25728,1,https://xkcd.com/844/
573,574,27.843727,40.673645,1,https://xkcd.com/574/
1908,1909,-28.178415,48.78449,1,https://xkcd.com/1909/
881,882,-20.372972,53.970444,1,https://xkcd.com/882/
1944,1945,-37.895466,47.491512,1,https://xkcd.com/1945/
324,325,22.67119,8.6054125,1,https://xkcd.com/325/
1414,1415,5.8758345,37.015614,1,https://xkcd.com/1415/
481,482,-19.753496,59.942966,1,https://xkcd.com/482/
731,732,-1.6285782,39.925774,1,https://xkcd.com/732/
388,389,-6.618775,-21.488667,1,https://xkcd.com/389/
1952,1953,-3.7138748,44.50601,1,https://xkcd.com/1953/
1698,1699,-3.7208447,-21.018484,1,https://xkcd.com/1699/
343,344,-7.107898,-22.081333,1,https://xkcd.com/344/
748,749,-32.37531,30.785646,1,https://xkcd.com/749/
1022,1023,-8.094338,-33.086205,1,https://xkcd.com/1023/
1068,1069,39.663982,-25.012476,1,https://xkcd.com/1069/
315,316,-1.1390297,-35.767204,1,https://xkcd.com/316/
694,695,11.45533,41.835632,1,https://xkcd.com/695/
686,687,-12.29292,37.493397,1,https://xkcd.com/687/
455,456,16.20134,-12.2137165,1,https://xkcd.com/456/
1508,1509,-41.01723,25.175703,1,https://xkcd.com/1509/
1706,1707,-20.47511,45.21654,1,https://xkcd.com/1707/
1982,1983,-21.359434,36.17964,1,https://xkcd.com/1983/
566,567,27.181574,-18.147684,1,https://xkcd.com/567/
1137,1138,-39.21418,27.956806,1,https://xkcd.com/1138/
1146,1147,-21.888676,57.101032,1,https://xkcd.com/1147/
531,532,39.237488,-9.43593,1,https://xkcd.com/532/
281,282,45.00786,-1.0233531,1,https://xkcd.com/282/
1972,1973,-38.855328,10.63806,1,https://xkcd.com/1973/
1572,1573,-5.6521745,10.079702,1,https://xkcd.com/1573/
298,299,21.835228,-24.193356,1,https://xkcd.com/299/
1744,1745,-46.182434,-12.172841,1,https://xkcd.com/1745/
1104,1105,-19.651375,-2.4060996,1,https://xkcd.com/1105/
489,490,-22.771112,26.266533,1,https://xkcd.com/490/
943,944,-31.547235,9.05481,1,https://xkcd.com/944/
99,100,-46.922665,-14.381349,1,https://xkcd.com/100/
1649,1650,36.58844,-41.766586,1,https://xkcd.com/1650/
1976,1977,-54.79002,8.350883,1,https://xkcd.com/1977/
135,136,-50.740612,15.684042,1,https://xkcd.com/136/
97,98,-51.570477,-16.560482,1,https://xkcd.com/98/
1884,1885,-45.662407,14.407428,1,https://xkcd.com/1885/
1964,1965,-51.763615,1.3202757,1,https://xkcd.com/1965/
51,52,-59.632076,15.468391,1,https://xkcd.com/52/
1720,1721,-1.368419,-8.889894,1,https://xkcd.com/1721/
444,445,-11.664454,4.4101605,1,https://xkcd.com/445/
491,492,-26.393187,18.696793,1,https://xkcd.com/492/
270,271,-44.420635,12.8304825,1,https://xkcd.com/271/
1922,1923,-44.931416,27.93347,1,https://xkcd.com/1923/
440,441,35.81638,-25.20611,1,https://xkcd.com/441/
629,630,57.697067,-25.052507,1,https://xkcd.com/630/
631,632,61.200386,-19.037827,1,https://xkcd.com/632/
1894,1895,-51.873993,5.908499,1,https://xkcd.com/1895/
603,604,10.182497,-6.8245826,1,https://xkcd.com/604/
747,748,-33.225792,13.292391,1,https://xkcd.com/748/
335,336,-2.8983142,-4.0720205,1,https://xkcd.com/336/
1966,1967,-55.0258,17.605375,1,https://xkcd.com/1967/
1734,1735,-53.70644,-17.166718,1,https://xkcd.com/1735/
1829,1830,-39.774517,5.255232,1,https://xkcd.com/1830/
1787,1788,-57.30746,8.587825,1,https://xkcd.com/1788/
1695,1696,2.232655,-3.5873327,1,https://xkcd.com/1696/
1072,1073,-13.259206,9.560506,1,https://xkcd.com/1073/
252,253,-54.327904,22.534975,1,https://xkcd.com/253/
1018,1019,-25.22275,20.97676,1,https://xkcd.com/1019/
1955,1956,-52.349415,19.648039,1,https://xkcd.com/1956/
143,144,-56.47587,9.120587,1,https://xkcd.com/144/
1790,1791,-59.601337,9.001427,1,https://xkcd.com/1791/
825,826,-13.976563,-5.5069666,1,https://xkcd.com/826/
1971,1972,-53.087566,0.4260976,1,https://xkcd.com/1972/
1895,1896,-54.860252,11.48936,1,https://xkcd.com/1896/
1872,1873,42.211437,-36.477417,1,https://xkcd.com/1873/
1117,1118,41.186462,-38.869877,1,https://xkcd.com/1118/
1126,1127,-43.670864,17.068203,1,https://xkcd.com/1127/
1028,1029,-48.824352,2.6695719,1,https://xkcd.com/1029/
1061,1062,-55.952282,7.0764728,1,https://xkcd.com/1062/
1487,1488,-47.817104,20.560001,1,https://xkcd.com/1488/
1472,1473,-47.607323,6.621733,1,https://xkcd.com/1473/
988,989,5.0516076,-22.537632,1,https://xkcd.com/989/
1136,1137,20.032267,-35.915424,1,https://xkcd.com/1137/
1109,1110,-47.15801,12.802128,1,https://xkcd.com/1110/
15,16,29.327053,-48.523937,1,https://xkcd.com/16/
961,962,-45.079525,1.0555576,1,https://xkcd.com/962/
1138,1139,14.086195,-45.5146,1,https://xkcd.com/1139/
104,105,20.909864,-53.08098,1,https://xkcd.com/105/
1449,1450,-45.03161,-0.50699455,1,https://xkcd.com/1450/
1230,1231,-52.261635,-3.0755093,1,https://xkcd.com/1231/
20,21,34.292805,-23.093851,1,https://xkcd.com/21/
78,79,17.850977,-21.534727,1,https://xkcd.com/79/
689,690,-53.73046,-3.6685178,1,https://xkcd.com/690/
1201,1202,-53.953735,-10.978849,1,https://xkcd.com/1202/
1995,1996,35.558598,-34.081284,1,https://xkcd.com/1996/
688,689,-39.575832,3.3317142,1,https://xkcd.com/689/
696,697,-53.175404,-9.472394,1,https://xkcd.com/697/
1372,1373,-51.043087,10.356697,1,https://xkcd.com/1373/
529,530,15.111632,-12.995756,1,https://xkcd.com/530/
1696,1697,19.135883,-25.313618,1,https://xkcd.com/1697/
723,724,-63.90452,11.310463,1,https://xkcd.com/724/
866,867,-52.184303,4.3899193,1,https://xkcd.com/867/
725,726,-57.404827,11.032556,1,https://xkcd.com/726/
1088,1089,45.015266,-45.330986,1,https://xkcd.com/1089/
277,278,18.48854,-44.60183,1,https://xkcd.com/278/
1158,1159,-45.29555,0.19021772,1,https://xkcd.com/1159/
1182,1183,-49.50031,-7.9488053,1,https://xkcd.com/1183/
13,14,17.00744,-27.749582,1,https://xkcd.com/14/
940,941,-56.55173,9.711687,1,https://xkcd.com/941/
1501,1502,18.329609,-32.08284,1,https://xkcd.com/1502/
1759,1760,15.384863,-38.181,1,https://xkcd.com/1760/
391,392,18.88035,-37.95973,1,https://xkcd.com/392/
802,803,-51.04237,3.1682887,1,https://xkcd.com/803/
1797,1798,-59.379395,11.300155,1,https://xkcd.com/1798/
1163,1164,-14.587171,-6.086602,1,https://xkcd.com/1164/
1346,1347,-18.71414,7.8776617,1,https://xkcd.com/1347/
1353,1354,-8.40146,27.852943,1,https://xkcd.com/1354/
176,177,42.25534,-44.94096,1,https://xkcd.com/177/
2004,2005,37.183277,-10.60981,1,https://xkcd.com/2005/
1169,1170,43.559677,-21.954702,1,https://xkcd.com/1170/
851,852,34.287724,-13.491186,1,https://xkcd.com/852/
1639,1640,19.139444,-32.525272,1,https://xkcd.com/1640/
1701,1702,46.468704,-17.917868,1,https://xkcd.com/1702/
848,849,25.133566,-15.307821,1,https://xkcd.com/849/
902,903,-6.471205,26.257547,1,https://xkcd.com/903/
475,476,-43.40774,9.45806,1,https://xkcd.com/476/
415,416,7.205316,-11.275645,1,https://xkcd.com/416/
1056,1057,53.441624,-1.4274389,1,https://xkcd.com/1057/
1376,1377,31.693851,-33.676685,1,https://xkcd.com/1377/
648,649,54.68166,-19.064854,1,https://xkcd.com/649/
1154,1155,44.91063,-29.954638,1,https://xkcd.com/1155/
1541,1542,-53.191895,9.680823,1,https://xkcd.com/1542/
138,139,-20.890965,-2.8359668,1,https://xkcd.com/139/
1638,1639,-42.35146,-7.4991775,1,https://xkcd.com/1639/
463,464,52.444008,-22.308016,1,https://xkcd.com/464/
420,421,-46.02929,-8.368254,1,https://xkcd.com/421/
1713,1714,-59.90492,0.5203978,1,https://xkcd.com/1714/
711,712,28.131292,-47.930656,1,https://xkcd.com/712/
1704,1705,-49.123245,-12.501586,1,https://xkcd.com/1705/
1363,1364,36.395782,-31.44608,1,https://xkcd.com/1364/
1693,1694,-42.024693,1.4279505,1,https://xkcd.com/1694/
361,362,52.51525,3.0840232,1,https://xkcd.com/362/
762,763,42.83528,-36.20036,1,https://xkcd.com/763/
166,167,27.159105,-31.023561,1,https://xkcd.com/167/
262,263,35.68886,-30.620558,1,https://xkcd.com/263/
327,328,49.382614,-19.33088,1,https://xkcd.com/328/
620,621,39.347557,-26.200794,1,https://xkcd.com/621/
627,628,55.04044,-19.166435,1,https://xkcd.com/628/
1443,1444,2.2614884,17.238155,1,https://xkcd.com/1444/
1758,1759,4.5060735,60.71788,2,https://xkcd.com/1759/
1031,1032,4.931071,-51.491882,2,https://xkcd.com/1032/
1383,1384,19.735209,18.513374,2,https://xkcd.com/1384/
558,559,22.074007,-37.619446,2,https://xkcd.com/559/
267,268,14.27787,13.467948,2,https://xkcd.com/268/
1857,1858,8.468321,48.287178,2,https://xkcd.com/1858/
668,669,19.156076,20.872631,2,https://xkcd.com/669/
249,250,30.495327,-30.12443,2,https://xkcd.com/250/
329,330,37.524014,-27.727232,2,https://xkcd.com/330/
911,912,-54.084404,0.4872884,2,https://xkcd.com/912/
615,616,43.416965,-43.79459,2,https://xkcd.com/616/
1739,1740,25.758696,-5.506351,2,https://xkcd.com/1740/
1312,1313,41.809288,12.596729,2,https://xkcd.com/1313/
1573,1574,-44.87208,17.38034,2,https://xkcd.com/1574/
107,108,44.831875,8.440685,2,https://xkcd.com/108/
659,660,19.997108,-24.923876,2,https://xkcd.com/660/
1784,1785,-50.251083,28.556389,2,https://xkcd.com/1785/
379,380,18.085228,26.08544,2,https://xkcd.com/380/
1102,1103,38.216953,15.465329,2,https://xkcd.com/1103/
1148,1149,27.09638,-0.17275015,2,https://xkcd.com/1149/
826,827,17.277054,-7.5978503,2,https://xkcd.com/827/
484,485,-13.345017,39.711018,2,https://xkcd.com/485/
1527,1528,-5.7067714,-48.300903,2,https://xkcd.com/1528/
458,459,10.912942,42.155376,2,https://xkcd.com/459/
1799,1800,19.185492,-41.412624,2,https://xkcd.com/1800/
1101,1102,14.857526,-43.248993,2,https://xkcd.com/1102/
30,31,8.280254,21.095798,2,https://xkcd.com/31/
401,402,-53.58516,-7.7635503,2,https://xkcd.com/402/
742,743,33.439518,-30.58111,2,https://xkcd.com/743/
92,93,-7.4334865,-23.441326,2,https://xkcd.com/93/
1648,1649,-38.11358,8.828479,2,https://xkcd.com/1649/
1289,1290,36.564163,-4.7862496,2,https://xkcd.com/1290/
1426,1427,5.7844667,13.46249,2,https://xkcd.com/1427/
1980,1981,24.245295,8.063391,2,https://xkcd.com/1981/
501,502,3.0086367,-50.807934,2,https://xkcd.com/502/
291,292,14.885546,26.459137,2,https://xkcd.com/292/
891,892,34.641605,-28.522734,2,https://xkcd.com/892/
232,233,14.052693,39.823833,2,https://xkcd.com/233/
933,934,20.62045,-17.154438,2,https://xkcd.com/934/
1063,1064,-52.269802,22.478884,2,https://xkcd.com/1064/
1425,1426,32.976982,10.436915,2,https://xkcd.com/1426/
1855,1856,-0.8707741,48.00865,2,https://xkcd.com/1856/
1542,1543,0.5963446,-27.180246,2,https://xkcd.com/1543/
1810,1811,-38.63236,10.231795,2,https://xkcd.com/1811/
1814,1815,-50.973694,10.207916,2,https://xkcd.com/1815/
1627,1628,-7.776879,-20.178701,2,https://xkcd.com/1628/
1229,1230,-50.366135,31.644854,2,https://xkcd.com/1230/
293,294,13.949496,-5.4463325,2,https://xkcd.com/294/
1306,1307,25.695112,19.316797,2,https://xkcd.com/1307/
1438,1439,21.421524,-44.404224,2,https://xkcd.com/1439/
1777,1778,-47.646538,-4.0827885,2,https://xkcd.com/1778/
201,202,9.130585,43.793674,2,https://xkcd.com/202/
1725,1726,-58.469734,-4.123111,2,https://xkcd.com/1726/
1660,1661,25.183964,-28.064287,2,https://xkcd.com/1661/
1804,1805,27.73635,-2.950883,2,https://xkcd.com/1805/
579,580,29.720999,15.340996,2,https://xkcd.com/580/
1869,1870,38.9573,7.0408425,2,https://xkcd.com/1870/
1795,1796,-56.2221,14.278364,2,https://xkcd.com/1796/
1782,1783,24.182516,5.6909037,2,https://xkcd.com/1783/
151,152,13.644754,-21.688702,2,https://xkcd.com/152/
266,267,34.748604,-38.482876,2,https://xkcd.com/267/
1724,1725,-56.66076,15.993396,2,https://xkcd.com/1725/
