,comicID,x1,x2,x3,gmmCluster,url
1079,1080,16.017918,-4.698075,-8.97937,2,"=hyperlink(""https://xkcd.com/1080/"")"
110,111,11.483702,-4.5724077,-23.956432,2,"=hyperlink(""https://xkcd.com/111/"")"
1128,1129,14.316792,-1.5755796,-13.55595,2,"=hyperlink(""https://xkcd.com/1129/"")"
1877,1878,13.572413,-7.3690615,-12.862539,2,"=hyperlink(""https://xkcd.com/1878/"")"
1879,1880,14.654628,-1.5515839,-22.16929,2,"=hyperlink(""https://xkcd.com/1880/"")"
203,204,14.8848,-0.4797241,-10.538866,2,"=hyperlink(""https://xkcd.com/204/"")"
1965,1966,16.160238,2.2320406,-11.610869,2,"=hyperlink(""https://xkcd.com/1966/"")"
1784,1785,19.892582,-1.0614927,-16.649961,2,"=hyperlink(""https://xkcd.com/1785/"")"
417,418,17.366047,-3.303764,-17.928072,2,"=hyperlink(""https://xkcd.com/418/"")"
1166,1167,4.490409,-17.009888,-30.393671,2,"=hyperlink(""https://xkcd.com/1167/"")"
1204,1205,10.052365,-16.463406,-11.708904,2,"=hyperlink(""https://xkcd.com/1205/"")"
1990,1991,10.23171,-1.4267839,-16.385244,2,"=hyperlink(""https://xkcd.com/1991/"")"
1652,1653,15.303712,0.01706813,-25.099855,2,"=hyperlink(""https://xkcd.com/1653/"")"
1992,1993,8.84205,-5.9378495,-20.792645,2,"=hyperlink(""https://xkcd.com/1993/"")"
1388,1389,13.810426,-8.453072,-11.48058,2,"=hyperlink(""https://xkcd.com/1389/"")"
1993,1994,17.022238,0.95318264,-12.481161,2,"=hyperlink(""https://xkcd.com/1994/"")"
1706,1707,5.236346,-8.494524,-15.3780365,2,"=hyperlink(""https://xkcd.com/1707/"")"
1203,1204,18.848324,-2.7066681,-15.113076,2,"=hyperlink(""https://xkcd.com/1204/"")"
60,61,4.490409,-17.009888,-30.393671,2,"=hyperlink(""https://xkcd.com/61/"")"
1700,1701,14.307666,0.8078761,-21.595137,2,"=hyperlink(""https://xkcd.com/1701/"")"
1188,1189,18.825571,1.5954413,-14.18714,2,"=hyperlink(""https://xkcd.com/1189/"")"
481,482,10.384783,-12.283236,-15.181861,2,"=hyperlink(""https://xkcd.com/482/"")"
1391,1392,3.611165,-7.7239647,-23.243046,2,"=hyperlink(""https://xkcd.com/1392/"")"
18,19,9.74086,-1.7641922,-17.961645,2,"=hyperlink(""https://xkcd.com/19/"")"
1662,1663,22.328722,-3.9703276,-6.6583323,2,"=hyperlink(""https://xkcd.com/1663/"")"
1174,1175,12.846391,1.0710418,-23.419062,2,"=hyperlink(""https://xkcd.com/1175/"")"
2006,2007,22.596212,-0.65412486,-12.410462,2,"=hyperlink(""https://xkcd.com/2007/"")"
929,930,11.261601,-18.333145,-18.004993,2,"=hyperlink(""https://xkcd.com/930/"")"
1374,1375,11.962762,-2.9649649,-25.010168,2,"=hyperlink(""https://xkcd.com/1375/"")"
1690,1691,10.78296,1.801228,-18.941097,2,"=hyperlink(""https://xkcd.com/1691/"")"
1689,1690,10.130717,-6.222851,-18.51675,2,"=hyperlink(""https://xkcd.com/1690/"")"
452,453,18.939966,-12.16261,-7.7975826,2,"=hyperlink(""https://xkcd.com/453/"")"
1675,1676,22.406166,5.7497754,-13.272433,2,"=hyperlink(""https://xkcd.com/1676/"")"
2008,2009,7.9556108,-10.349344,-13.589084,2,"=hyperlink(""https://xkcd.com/2009/"")"
9,10,6.7338424,-8.637434,-19.271,2,"=hyperlink(""https://xkcd.com/10/"")"
912,913,12.29623,-9.600183,-8.230014,2,"=hyperlink(""https://xkcd.com/913/"")"
1378,1379,15.103163,-3.8283365,-17.683775,2,"=hyperlink(""https://xkcd.com/1379/"")"
1697,1698,14.968552,7.1921372,-16.304827,2,"=hyperlink(""https://xkcd.com/1698/"")"
1670,1671,12.490064,-0.21439587,-21.80926,2,"=hyperlink(""https://xkcd.com/1671/"")"
962,963,18.498367,-2.3774216,-17.745398,2,"=hyperlink(""https://xkcd.com/963/"")"
966,967,22.89394,-4.9716244,-5.590626,2,"=hyperlink(""https://xkcd.com/967/"")"
2013,2014,14.41176,-3.9170606,-16.579784,2,"=hyperlink(""https://xkcd.com/2014/"")"
1006,1007,12.297179,-8.430611,-18.4862,2,"=hyperlink(""https://xkcd.com/1007/"")"
1966,1967,21.84985,1.607533,-13.251318,2,"=hyperlink(""https://xkcd.com/1967/"")"
517,518,10.17739,2.040429,-20.126122,2,"=hyperlink(""https://xkcd.com/518/"")"
1967,1968,18.54143,2.4837668,-11.772803,2,"=hyperlink(""https://xkcd.com/1968/"")"
1632,1633,13.404851,-9.475447,-12.017731,2,"=hyperlink(""https://xkcd.com/1633/"")"
1751,1752,11.551182,-11.5682,-14.320193,2,"=hyperlink(""https://xkcd.com/1752/"")"
53,54,18.774004,-3.053395,-16.412024,2,"=hyperlink(""https://xkcd.com/54/"")"
332,333,16.009785,-4.210843,-5.797442,2,"=hyperlink(""https://xkcd.com/333/"")"
51,52,24.775711,-0.84711176,-8.930056,2,"=hyperlink(""https://xkcd.com/52/"")"
47,48,22.467999,-6.655006,-3.7880347,2,"=hyperlink(""https://xkcd.com/48/"")"
887,888,27.839863,5.4357543,-9.635161,2,"=hyperlink(""https://xkcd.com/888/"")"
1972,1973,21.152248,-6.9842234,-3.1251326,2,"=hyperlink(""https://xkcd.com/1973/"")"
1164,1165,18.192617,-4.9871054,-12.011393,2,"=hyperlink(""https://xkcd.com/1165/"")"
2,3,7.7876472,-1.567654,-22.64226,2,"=hyperlink(""https://xkcd.com/3/"")"
1737,1738,21.100956,-0.0184485,-10.410202,2,"=hyperlink(""https://xkcd.com/1738/"")"
1731,1732,16.721233,-4.603109,-12.758569,2,"=hyperlink(""https://xkcd.com/1732/"")"
892,893,15.288267,-9.749584,-18.169487,2,"=hyperlink(""https://xkcd.com/893/"")"
2010,2011,14.018329,-6.9367995,-13.907468,2,"=hyperlink(""https://xkcd.com/2011/"")"
504,505,17.191015,0.88394815,-8.597049,2,"=hyperlink(""https://xkcd.com/505/"")"
979,980,22.293001,5.5322385,-15.882582,2,"=hyperlink(""https://xkcd.com/980/"")"
1726,1727,17.720228,-1.5477352,-13.68886,2,"=hyperlink(""https://xkcd.com/1727/"")"
747,748,18.513052,-10.803441,-7.536364,2,"=hyperlink(""https://xkcd.com/748/"")"
1724,1725,23.186096,0.9058724,-11.535045,2,"=hyperlink(""https://xkcd.com/1725/"")"
1160,1161,7.3113427,-12.260543,-16.519007,2,"=hyperlink(""https://xkcd.com/1161/"")"
502,503,16.026989,-2.1151009,-21.848845,2,"=hyperlink(""https://xkcd.com/503/"")"
968,969,8.4671755,-14.320498,-16.164627,2,"=hyperlink(""https://xkcd.com/969/"")"
898,899,8.704993,-5.2220297,-23.0156,2,"=hyperlink(""https://xkcd.com/899/"")"
1334,1335,9.72922,-11.609544,-16.705256,2,"=hyperlink(""https://xkcd.com/1335/"")"
466,467,10.58322,-19.14697,-17.075157,2,"=hyperlink(""https://xkcd.com/467/"")"
1468,1469,-13.513386,-5.833611,6.936705,3,"=hyperlink(""https://xkcd.com/1469/"")"
1473,1474,-10.142452,-14.055103,3.373394,3,"=hyperlink(""https://xkcd.com/1474/"")"
1191,1192,-17.181711,-12.136899,2.136444,3,"=hyperlink(""https://xkcd.com/1192/"")"
774,775,-20.519022,8.4498205,2.4637768,3,"=hyperlink(""https://xkcd.com/775/"")"
1217,1218,-23.93791,-4.1544313,2.597737,3,"=hyperlink(""https://xkcd.com/1218/"")"
1220,1221,-15.766116,8.687748,-10.892094,3,"=hyperlink(""https://xkcd.com/1221/"")"
1213,1214,-15.360329,-7.0426927,-3.058258,3,"=hyperlink(""https://xkcd.com/1214/"")"
767,768,-14.594445,-8.611497,-6.7702694,3,"=hyperlink(""https://xkcd.com/768/"")"
1211,1212,-24.568707,-2.863769,1.2281586,3,"=hyperlink(""https://xkcd.com/1212/"")"
1140,1141,-16.541716,7.43859,-10.570388,3,"=hyperlink(""https://xkcd.com/1141/"")"
1476,1477,-8.904885,4.185421,-5.5788136,3,"=hyperlink(""https://xkcd.com/1477/"")"
1208,1209,-12.738844,-1.2044269,4.822401,3,"=hyperlink(""https://xkcd.com/1209/"")"
1205,1206,-11.171703,-6.779268,-0.5039441,3,"=hyperlink(""https://xkcd.com/1206/"")"
1233,1234,-9.350291,-2.5012798,-4.953797,3,"=hyperlink(""https://xkcd.com/1234/"")"
777,778,-20.995335,0.8729293,-3.6067557,3,"=hyperlink(""https://xkcd.com/778/"")"
759,760,-18.204575,-2.9874012,-14.454051,3,"=hyperlink(""https://xkcd.com/760/"")"
1470,1471,-9.911735,-4.106937,-0.8644139,3,"=hyperlink(""https://xkcd.com/1471/"")"
1469,1470,-14.778137,-1.91512,-10.336961,3,"=hyperlink(""https://xkcd.com/1470/"")"
1198,1199,-18.165056,-12.545569,4.0452237,3,"=hyperlink(""https://xkcd.com/1199/"")"
1129,1130,-13.842903,5.760849,-0.85088176,3,"=hyperlink(""https://xkcd.com/1130/"")"
1127,1128,-23.969265,-0.5319094,2.650859,3,"=hyperlink(""https://xkcd.com/1128/"")"
1121,1122,-17.259865,5.6369066,-4.9298687,3,"=hyperlink(""https://xkcd.com/1122/"")"
1058,1059,-8.272216,-0.06992956,-4.912998,3,"=hyperlink(""https://xkcd.com/1059/"")"
1102,1103,-17.522816,-10.989799,-1.2862054,3,"=hyperlink(""https://xkcd.com/1103/"")"
1000,1001,-10.388443,-7.086233,5.583338,3,"=hyperlink(""https://xkcd.com/1001/"")"
1322,1323,-12.146308,4.5860214,3.0517812,3,"=hyperlink(""https://xkcd.com/1323/"")"
997,998,-16.39579,2.4372544,4.042763,3,"=hyperlink(""https://xkcd.com/998/"")"
996,997,-22.23317,-1.8790494,-5.5928297,3,"=hyperlink(""https://xkcd.com/997/"")"
1332,1333,-18.37578,-5.876636,6.9473934,3,"=hyperlink(""https://xkcd.com/1333/"")"
1433,1434,-10.899351,-7.5920134,-9.641238,3,"=hyperlink(""https://xkcd.com/1434/"")"
1432,1433,-22.02861,-6.496639,-8.8168335,3,"=hyperlink(""https://xkcd.com/1433/"")"
1339,1340,-15.062899,-10.648466,-2.3770711,3,"=hyperlink(""https://xkcd.com/1340/"")"
852,853,-10.357527,-6.2576184,2.5015147,3,"=hyperlink(""https://xkcd.com/853/"")"
855,856,-14.697162,0.021629952,-8.326409,3,"=hyperlink(""https://xkcd.com/856/"")"
964,965,-15.738335,-3.7654374,-6.3932433,3,"=hyperlink(""https://xkcd.com/965/"")"
958,959,-19.899076,-0.1564285,-11.053435,3,"=hyperlink(""https://xkcd.com/959/"")"
955,956,-17.556473,-5.4630313,0.24254338,3,"=hyperlink(""https://xkcd.com/956/"")"
1352,1353,-16.34801,-7.116327,1.002262,3,"=hyperlink(""https://xkcd.com/1353/"")"
1425,1426,-13.71989,-8.860339,0.48715615,3,"=hyperlink(""https://xkcd.com/1426/"")"
952,953,-17.439129,-5.2549644,-1.6301061,3,"=hyperlink(""https://xkcd.com/953/"")"
859,860,-13.60139,-7.1436567,6.268423,3,"=hyperlink(""https://xkcd.com/860/"")"
949,950,-8.830823,-8.833219,-1.784158,3,"=hyperlink(""https://xkcd.com/950/"")"
1358,1359,-17.991982,-14.037169,4.192662,3,"=hyperlink(""https://xkcd.com/1359/"")"
1361,1362,-19.450953,1.553171,0.8313691,3,"=hyperlink(""https://xkcd.com/1362/"")"
932,933,-14.012374,-0.43485045,1.154572,3,"=hyperlink(""https://xkcd.com/933/"")"
864,865,-11.266252,-2.7148917,-3.3249197,3,"=hyperlink(""https://xkcd.com/865/"")"
1368,1369,-18.170298,-9.645985,0.7012891,3,"=hyperlink(""https://xkcd.com/1369/"")"
917,918,-23.459547,-5.08748,4.4883633,3,"=hyperlink(""https://xkcd.com/918/"")"
916,917,-16.72063,-8.346907,5.7631254,3,"=hyperlink(""https://xkcd.com/917/"")"
1386,1387,-9.388358,1.7691847,-7.689886,3,"=hyperlink(""https://xkcd.com/1387/"")"
874,875,-21.606342,-6.0013275,3.9046144,3,"=hyperlink(""https://xkcd.com/875/"")"
1396,1397,-22.576248,-6.098713,-9.292409,3,"=hyperlink(""https://xkcd.com/1397/"")"
889,890,-20.01509,-5.6638813,-11.378267,3,"=hyperlink(""https://xkcd.com/890/"")"
1319,1320,-9.249284,1.3931104,-1.6544056,3,"=hyperlink(""https://xkcd.com/1320/"")"
1238,1239,-14.925331,2.861192,-0.2662308,3,"=hyperlink(""https://xkcd.com/1239/"")"
1003,1004,-9.361204,7.7707057,-10.219654,3,"=hyperlink(""https://xkcd.com/1004/"")"
1315,1316,-18.97221,-8.97644,-0.34908667,3,"=hyperlink(""https://xkcd.com/1316/"")"
1465,1466,-18.297106,-10.964987,4.697884,3,"=hyperlink(""https://xkcd.com/1466/"")"
1100,1101,-20.661322,-13.8035965,-1.3622473,3,"=hyperlink(""https://xkcd.com/1101/"")"
1247,1248,-14.551538,-5.3987036,2.6365418,3,"=hyperlink(""https://xkcd.com/1248/"")"
1091,1092,-22.001928,-3.1555173,-3.1996667,3,"=hyperlink(""https://xkcd.com/1092/"")"
1083,1084,-20.168259,-9.366522,-1.1129004,3,"=hyperlink(""https://xkcd.com/1084/"")"
1260,1261,-15.174232,-11.115947,5.4783726,3,"=hyperlink(""https://xkcd.com/1261/"")"
1081,1082,-12.433148,-6.7432995,3.0511556,3,"=hyperlink(""https://xkcd.com/1082/"")"
1262,1263,-15.913564,-5.8245454,4.8044434,3,"=hyperlink(""https://xkcd.com/1263/"")"
1073,1074,-13.131922,-2.454212,6.269409,3,"=hyperlink(""https://xkcd.com/1074/"")"
1071,1072,-16.445572,-14.74194,-1.4166511,3,"=hyperlink(""https://xkcd.com/1072/"")"
811,812,-14.345625,-5.829789,8.176505,3,"=hyperlink(""https://xkcd.com/812/"")"
1263,1264,-12.586644,-7.850848,-2.4648387,3,"=hyperlink(""https://xkcd.com/1264/"")"
1067,1068,-19.550268,-3.4127285,0.011261001,3,"=hyperlink(""https://xkcd.com/1068/"")"
1271,1272,-17.724243,-3.510373,-14.733406,3,"=hyperlink(""https://xkcd.com/1272/"")"
885,886,-16.38411,-9.892744,-5.7999835,3,"=hyperlink(""https://xkcd.com/886/"")"
1056,1057,-18.992172,0.08922471,-2.3681152,3,"=hyperlink(""https://xkcd.com/1057/"")"
1038,1039,-17.902542,-12.485313,-3.8736389,3,"=hyperlink(""https://xkcd.com/1039/"")"
1036,1037,-9.830997,-3.6554751,-3.8037574,3,"=hyperlink(""https://xkcd.com/1037/"")"
1301,1302,-8.47159,2.9611254,-5.4920645,3,"=hyperlink(""https://xkcd.com/1302/"")"
823,824,-9.943198,-4.183738,-2.4941325,3,"=hyperlink(""https://xkcd.com/824/"")"
1302,1303,-17.2822,-17.155437,-4.6908765,3,"=hyperlink(""https://xkcd.com/1303/"")"
824,825,-13.409933,6.8829503,-6.8165417,3,"=hyperlink(""https://xkcd.com/825/"")"
1306,1307,-11.461604,-6.3301535,-5.7278867,3,"=hyperlink(""https://xkcd.com/1307/"")"
1024,1025,-14.671134,-2.31523,-3.3181658,3,"=hyperlink(""https://xkcd.com/1025/"")"
1445,1446,-14.120046,-11.275677,-3.3791544,3,"=hyperlink(""https://xkcd.com/1446/"")"
1021,1022,-8.938503,4.5091224,0.63668287,3,"=hyperlink(""https://xkcd.com/1022/"")"
1312,1313,-20.932348,-11.301164,1.1148727,3,"=hyperlink(""https://xkcd.com/1313/"")"
833,834,-9.00952,-7.561545,-5.2218785,3,"=hyperlink(""https://xkcd.com/834/"")"
1015,1016,-18.48604,-4.98646,5.9319315,3,"=hyperlink(""https://xkcd.com/1016/"")"
1008,1009,-11.730538,1.6240759,5.782812,3,"=hyperlink(""https://xkcd.com/1009/"")"
1007,1008,-15.48443,-7.485968,3.479443,3,"=hyperlink(""https://xkcd.com/1008/"")"
1181,1182,-18.625334,-4.914911,2.8325348,3,"=hyperlink(""https://xkcd.com/1182/"")"
1715,1716,-13.964624,-2.5733593,4.366135,3,"=hyperlink(""https://xkcd.com/1716/"")"
534,535,-16.438236,5.164081,-1.3127797,3,"=hyperlink(""https://xkcd.com/535/"")"
532,533,-13.679888,-4.443163,-7.710753,3,"=hyperlink(""https://xkcd.com/533/"")"
528,529,-14.076795,-3.5067053,4.32495,3,"=hyperlink(""https://xkcd.com/529/"")"
527,528,-18.69867,-7.5880857,-0.019563602,3,"=hyperlink(""https://xkcd.com/528/"")"
200,201,-11.666873,-3.1045403,-5.5240307,3,"=hyperlink(""https://xkcd.com/201/"")"
207,208,-10.274057,-3.2524166,-7.2617145,3,"=hyperlink(""https://xkcd.com/208/"")"
1628,1629,-15.266527,-4.5557656,0.2702719,3,"=hyperlink(""https://xkcd.com/1629/"")"
520,521,-11.381878,-11.17083,2.4821682,3,"=hyperlink(""https://xkcd.com/521/"")"
513,514,-14.984384,-2.9748726,6.9784746,3,"=hyperlink(""https://xkcd.com/514/"")"
209,210,-24.055384,-3.545407,0.029277902,3,"=hyperlink(""https://xkcd.com/210/"")"
1640,1641,-8.364989,-6.73545,0.3537741,3,"=hyperlink(""https://xkcd.com/1641/"")"
1836,1837,-12.335279,0.36126888,-5.1369815,3,"=hyperlink(""https://xkcd.com/1837/"")"
503,504,-12.004208,-2.0195806,6.525031,3,"=hyperlink(""https://xkcd.com/504/"")"
497,498,-20.690016,0.39467695,-9.636933,3,"=hyperlink(""https://xkcd.com/498/"")"
496,497,-20.99573,-0.562759,-8.333977,3,"=hyperlink(""https://xkcd.com/497/"")"
495,496,-16.339527,6.42597,-4.430324,3,"=hyperlink(""https://xkcd.com/496/"")"
229,230,-9.634618,-4.3103375,2.2644963,3,"=hyperlink(""https://xkcd.com/230/"")"
535,536,-13.201915,-4.508662,5.658889,3,"=hyperlink(""https://xkcd.com/536/"")"
538,539,-17.326895,-4.176353,4.8556333,3,"=hyperlink(""https://xkcd.com/539/"")"
1846,1847,-9.86151,5.342011,-1.50497,3,"=hyperlink(""https://xkcd.com/1847/"")"
192,193,-10.290105,-11.251125,-3.1948404,3,"=hyperlink(""https://xkcd.com/193/"")"
1878,1879,-13.038603,-2.7574434,2.801089,3,"=hyperlink(""https://xkcd.com/1879/"")"
582,583,-20.30645,-10.817518,2.3163528,3,"=hyperlink(""https://xkcd.com/583/"")"
580,581,-20.80235,-2.119233,-4.3736925,3,"=hyperlink(""https://xkcd.com/581/"")"
579,580,-19.915083,-2.0590951,-4.413601,3,"=hyperlink(""https://xkcd.com/580/"")"
578,579,-18.506948,-1.7770118,-4.94487,3,"=hyperlink(""https://xkcd.com/579/"")"
577,578,-20.020874,-0.79558575,-3.1548615,3,"=hyperlink(""https://xkcd.com/578/"")"
576,577,-19.587477,-3.770422,-5.2208576,3,"=hyperlink(""https://xkcd.com/577/"")"
574,575,-20.641722,-5.3821697,5.8037143,3,"=hyperlink(""https://xkcd.com/575/"")"
493,494,-14.947661,4.865205,-1.023672,3,"=hyperlink(""https://xkcd.com/494/"")"
1869,1870,-17.58962,-3.2294853,0.84988135,3,"=hyperlink(""https://xkcd.com/1870/"")"
1863,1864,-21.895502,1.1274949,-10.225435,3,"=hyperlink(""https://xkcd.com/1864/"")"
1608,1609,-17.306665,-2.0880694,-0.9373328,3,"=hyperlink(""https://xkcd.com/1609/"")"
185,186,-12.470558,-5.133304,-3.0580292,3,"=hyperlink(""https://xkcd.com/186/"")"
552,553,-7.670082,-2.0192792,-0.216133,3,"=hyperlink(""https://xkcd.com/553/"")"
549,550,-13.247909,-10.83539,1.4451598,3,"=hyperlink(""https://xkcd.com/550/"")"
350,351,-19.539162,1.6193544,-8.549795,3,"=hyperlink(""https://xkcd.com/351/"")"
545,546,-10.81423,-4.7406583,-4.551817,3,"=hyperlink(""https://xkcd.com/546/"")"
1856,1857,-17.649113,-1.5960315,1.4695567,3,"=hyperlink(""https://xkcd.com/1857/"")"
563,564,-10.92563,-3.3556807,5.3386335,3,"=hyperlink(""https://xkcd.com/564/"")"
160,161,-10.528203,-13.000508,-2.0065558,3,"=hyperlink(""https://xkcd.com/161/"")"
490,491,-18.176058,-15.391107,4.18886,3,"=hyperlink(""https://xkcd.com/491/"")"
485,486,-15.839429,-15.252508,5.3609285,3,"=hyperlink(""https://xkcd.com/486/"")"
1760,1761,-9.316915,-3.3758857,3.1476989,3,"=hyperlink(""https://xkcd.com/1761/"")"
408,409,-17.15573,-3.0411868,-6.4275265,3,"=hyperlink(""https://xkcd.com/409/"")"
407,408,-19.738478,-1.5390341,-0.61301535,3,"=hyperlink(""https://xkcd.com/408/"")"
324,325,-10.402806,-10.810275,1.3321022,3,"=hyperlink(""https://xkcd.com/325/"")"
745,746,-23.166801,8.227071,-5.131098,3,"=hyperlink(""https://xkcd.com/746/"")"
400,401,-14.814997,-6.4913597,9.410172,3,"=hyperlink(""https://xkcd.com/401/"")"
330,331,-20.329685,-3.5260477,4.015971,3,"=hyperlink(""https://xkcd.com/331/"")"
396,397,-21.747862,9.085687,2.6519406,3,"=hyperlink(""https://xkcd.com/397/"")"
386,387,-9.479483,3.1866083,1.3394455,3,"=hyperlink(""https://xkcd.com/387/"")"
381,382,-13.206377,-5.070549,0.4072198,3,"=hyperlink(""https://xkcd.com/382/"")"
374,375,-12.061335,6.7052684,-6.858734,3,"=hyperlink(""https://xkcd.com/375/"")"
369,370,-21.475925,4.8717093,2.3297565,3,"=hyperlink(""https://xkcd.com/370/"")"
366,367,-21.803896,-4.806023,4.8356667,3,"=hyperlink(""https://xkcd.com/367/"")"
361,362,-23.806892,-1.9530269,2.527664,3,"=hyperlink(""https://xkcd.com/362/"")"
342,343,-14.411803,4.8101544,-7.659952,3,"=hyperlink(""https://xkcd.com/343/"")"
351,352,-18.120157,-8.451033,-2.1746428,3,"=hyperlink(""https://xkcd.com/352/"")"
347,348,-22.111067,-7.3872466,4.698652,3,"=hyperlink(""https://xkcd.com/348/"")"
1710,1711,-17.184742,-8.1492605,7.0626636,3,"=hyperlink(""https://xkcd.com/1711/"")"
1770,1771,-21.868324,4.440703,0.87862134,3,"=hyperlink(""https://xkcd.com/1771/"")"
412,413,-20.579382,-7.8371725,0.7908191,3,"=hyperlink(""https://xkcd.com/413/"")"
1705,1706,-12.830042,-2.5193229,-0.94704396,3,"=hyperlink(""https://xkcd.com/1706/"")"
468,469,-20.266018,-5.3104267,-10.32206,3,"=hyperlink(""https://xkcd.com/469/"")"
467,468,-9.59382,-5.712662,-2.7668064,3,"=hyperlink(""https://xkcd.com/468/"")"
462,463,-12.55613,2.2546077,-1.2836552,3,"=hyperlink(""https://xkcd.com/463/"")"
461,462,-7.0867915,-5.5928807,-3.5198164,3,"=hyperlink(""https://xkcd.com/462/"")"
456,457,-9.765112,-15.456117,3.8492165,3,"=hyperlink(""https://xkcd.com/457/"")"
258,259,-25.651882,-4.018291,2.2541237,3,"=hyperlink(""https://xkcd.com/259/"")"
260,261,-14.605404,3.7385912,-3.9342883,3,"=hyperlink(""https://xkcd.com/261/"")"
442,443,-13.091699,1.6161863,-12.012186,3,"=hyperlink(""https://xkcd.com/443/"")"
243,244,-20.171598,-8.212695,8.793451,3,"=hyperlink(""https://xkcd.com/244/"")"
441,442,-10.729495,-12.771496,2.911428,3,"=hyperlink(""https://xkcd.com/442/"")"
279,280,-16.460346,-9.770071,5.342423,3,"=hyperlink(""https://xkcd.com/280/"")"
436,437,-14.707348,-8.011468,-8.009237,3,"=hyperlink(""https://xkcd.com/437/"")"
280,281,-22.38295,-11.168485,1.3178049,3,"=hyperlink(""https://xkcd.com/281/"")"
285,286,-16.88294,-10.227905,-2.7446692,3,"=hyperlink(""https://xkcd.com/286/"")"
430,431,-23.439781,7.957209,-4.4024754,3,"=hyperlink(""https://xkcd.com/431/"")"
295,296,-17.903322,-3.1575403,-7.578507,3,"=hyperlink(""https://xkcd.com/296/"")"
1782,1783,-11.01979,-1.5966109,-0.6596999,3,"=hyperlink(""https://xkcd.com/1783/"")"
302,303,-10.097541,-1.8069961,-7.927686,3,"=hyperlink(""https://xkcd.com/303/"")"
439,440,-11.424546,-0.21663132,-4.265798,3,"=hyperlink(""https://xkcd.com/440/"")"
150,151,-21.568863,-0.82867205,-0.17691812,3,"=hyperlink(""https://xkcd.com/151/"")"
1742,1743,-11.533363,-6.8577466,7.640464,3,"=hyperlink(""https://xkcd.com/1743/"")"
655,656,-21.659891,2.0914161,-3.9578888,3,"=hyperlink(""https://xkcd.com/656/"")"
129,130,-14.269578,3.4889174,-8.128768,3,"=hyperlink(""https://xkcd.com/130/"")"
1504,1505,-14.078047,1.7963992,3.7378027,3,"=hyperlink(""https://xkcd.com/1505/"")"
123,124,-25.641716,-1.9555808,0.57952404,3,"=hyperlink(""https://xkcd.com/124/"")"
1918,1919,-16.78248,-5.2825007,2.9248364,3,"=hyperlink(""https://xkcd.com/1919/"")"
721,722,-15.001238,-1.3370645,4.0668697,3,"=hyperlink(""https://xkcd.com/722/"")"
715,716,-17.271654,1.2398119,-4.5336304,3,"=hyperlink(""https://xkcd.com/716/"")"
1927,1928,-16.268448,6.762142,-10.323412,3,"=hyperlink(""https://xkcd.com/1928/"")"
660,661,-16.553707,7.9004803,-3.8494008,3,"=hyperlink(""https://xkcd.com/661/"")"
1930,1931,-21.638,-7.571567,-2.4445062,3,"=hyperlink(""https://xkcd.com/1931/"")"
1931,1932,-9.123991,-1.7365632,-2.6595137,3,"=hyperlink(""https://xkcd.com/1932/"")"
109,110,-17.101454,5.5868993,-10.825214,3,"=hyperlink(""https://xkcd.com/110/"")"
107,108,-14.451088,-10.847426,10.122378,3,"=hyperlink(""https://xkcd.com/108/"")"
1513,1514,-11.116939,-0.6535895,2.5974002,3,"=hyperlink(""https://xkcd.com/1514/"")"
1934,1935,-16.733734,-5.967452,2.0748854,3,"=hyperlink(""https://xkcd.com/1935/"")"
1977,1978,-16.207247,-3.3829684,2.6987474,3,"=hyperlink(""https://xkcd.com/1978/"")"
1539,1540,-16.165844,0.16347931,-8.230849,3,"=hyperlink(""https://xkcd.com/1540/"")"
43,44,-21.320585,-5.6587586,7.017652,3,"=hyperlink(""https://xkcd.com/44/"")"
93,94,-26.568338,-1.1106288,-0.02350769,3,"=hyperlink(""https://xkcd.com/94/"")"
1975,1976,-14.405164,-12.015269,10.632507,3,"=hyperlink(""https://xkcd.com/1976/"")"
83,84,-16.698465,4.3201833,3.7333534,3,"=hyperlink(""https://xkcd.com/84/"")"
697,698,-18.2965,-5.794632,8.285119,3,"=hyperlink(""https://xkcd.com/698/"")"
1588,1589,-7.9878597,-3.567536,-3.327634,3,"=hyperlink(""https://xkcd.com/1589/"")"
1953,1954,-20.02247,8.110466,0.30303156,3,"=hyperlink(""https://xkcd.com/1954/"")"
693,694,-19.780998,-10.484084,-3.6042209,3,"=hyperlink(""https://xkcd.com/694/"")"
55,56,-10.236448,8.238398,-8.604378,3,"=hyperlink(""https://xkcd.com/56/"")"
636,637,-20.835533,-12.158255,0.40953892,3,"=hyperlink(""https://xkcd.com/637/"")"
635,636,-18.209349,-6.7262974,4.156751,3,"=hyperlink(""https://xkcd.com/636/"")"
691,692,-9.4059305,8.836603,-11.585452,3,"=hyperlink(""https://xkcd.com/692/"")"
25,26,-21.89356,-7.294955,0.8380505,3,"=hyperlink(""https://xkcd.com/26/"")"
623,624,-16.538216,-10.120111,-4.1721396,3,"=hyperlink(""https://xkcd.com/624/"")"
605,606,-12.605263,-6.4399543,-1.473258,3,"=hyperlink(""https://xkcd.com/606/"")"
727,728,-17.616154,-1.4181799,4.5130963,3,"=hyperlink(""https://xkcd.com/728/"")"
2004,2005,-15.156003,1.3752009,4.5013566,3,"=hyperlink(""https://xkcd.com/2005/"")"
729,730,-20.906834,-9.197933,10.181401,3,"=hyperlink(""https://xkcd.com/730/"")"
